Computers,91.26,12,0.302
Movies,36.45,7,0.881
Industrial,5.3,17,0.799
Outdoors,89.95,3,0.377
Automotive,5.03,8,0.263
Industrial,69.47,14,0.123
Movies,50.48,3,0.717
Garden,67.53,14,0.726
Tools,10.87,16,0.082
Garden,0.18,3,0.062
Shoes,15.2,18,0.271
Computers,15.64,17,0.347
Shoes,65.86,8,0.233
Games,42.69,14,0.664
Games,3.01,4,0.802
Electronics,54.26,5,0.442
Sports,51.56,9,0.643
Music,58.91,10,0.3
Shoes,27.6,2,0.266
Sports,13.88,31,0.609
Industrial,40.83,16,0.585
Books,91.67,4,0.673
Grocery,78.43,3,0.493
Shoes,63.92,3,0.211
Automotive,38.8,5,0.831
Tools,82.72,6,0.144
Industrial,89.79,11,0.301
Automotive,31.77,7,0.893
Garden,55.59,2,0.711
Sports,92.02,17,0.663
Industrial,77.25,11,0.22
Industrial,45.15,5,0.476
Shoes,60.45,7,0.217
Movies,61.54,3,0.137
Industrial,22.6,3,0.564
Automotive,75.53,13,0.326
Books,12.19,2,0.278
Industrial,58.81,1,0.549
Toys,99.69,1,0.879
Shoes,31.49,16,0.168
Industrial,82.72,18,0.578
Electronics,99.54,17,0.582
Games,19.83,5,0.198
Shoes,44.65,16,0.778
Books,56.71,5,0.618
Computers,21.13,5,0.316
Sports,49.55,7,0.441
Shoes,53.72,6,0.345
Movies,99.61,13,0.5
Computers,14.81,9,0.1
Sports,6.7,2,0.226
Electronics,26.02,1,0.074
Automotive,71.71,2,0.285
Games,86.33,7,0.13
Home,36.68,9,0.474
Sports,82.72,14,0.304
Sports,78.47,5,0.655
Grocery,98.05,7,0.429
Games,89.29,6,0.164
Garden,70.38,7,0.895
Automotive,85.59,22,0.651
Tools,90.21,10,0.381
Tools,40.53,5,0.468
Computers,34.56,16,0.163
Clothing,8.49,4,0.245
Electronics,19.98,9,0.595
Health,56.04,4,0.274
Grocery,22.48,17,0.203
Computers,65.95,7,0.578
Electronics,23.23,6,0.227
Automotive,13.75,11,0.289
Grocery,96.32,15,0.515
Books,67.24,3,0.431
Games,24.04,12,0.206
Sports,44.74,9,0.659
Outdoors,88.93,5,0.478
Toys,25.14,4,0.788
Shoes,40.66,8,0.106
Clothing,47.32,3,0.198
Toys,44.24,4,0.755
Music,34.88,9,0.476
Home,27.45,12,0.293
Movies,54.12,9,0.197
Computers,52.77,10,0.362
Music,46.73,3,0.212
Sports,39.78,13,0.442
Grocery,26.08,6,0.676
Shoes,28.57,4,0.729
Industrial,12.8,8,0.73
Outdoors,85.29,1,0.343
Books,86.93,14,0.334
Automotive,28.84,4,0.687
Industrial,74.92,12,0.319
Computers,24.78,3,0.362
Industrial,12.19,3,0.445
Shoes,10.05,12,0.681
Clothing,78.28,1,0.261
Clothing,94.56,16,0.34
Games,10.88,5,0.276
Industrial,1.78,1,0.198
Electronics,41.27,7,0.517
Automotive,72.83,7,0.53
Movies,77.16,3,0.157
Home,98.21,11,0.894
Industrial,40.0,1,0.73
Electronics,72.22,4,0.329
Computers,96.31,10,0.558
Outdoors,30.89,14,0.639
Electronics,60.7,2,0.416
Sports,96.99,4,0.323
Tools,25.77,8,0.568
Toys,48.91,5,0.099
Electronics,67.48,2,0.796
Music,50.77,9,0.392
Shoes,7.52,18,0.239
Computers,66.51,6,0.468
Outdoors,12.45,11,0.846
Shoes,70.77,4,0.891
Clothing,10.54,7,0.733
Home,37.61,2,0.88
Clothing,52.56,10,0.516
Electronics,42.48,2,0.645
Computers,82.74,2,0.644
Grocery,93.06,2,0.77
Home,84.99,20,0.599
Games,62.58,7,0.574
Automotive,11.91,4,0.611
Industrial,33.07,3,0.444
Tools,77.97,1,0.804
Outdoors,18.43,1,0.586
Outdoors,34.78,12,0.069
Movies,34.24,3,0.38
Electronics,49.79,8,0.225
Electronics,64.65,5,0.373
Computers,69.75,6,0.738
Sports,82.95,11,0.356
Computers,65.01,16,0.625
Home,32.49,1,0.64
Automotive,52.44,8,0.822
Grocery,55.65,19,0.11
Computers,39.97,8,0.54
Grocery,5.35,26,0.648
Outdoors,75.98,1,0.078
Industrial,91.55,4,0.798
Automotive,66.07,7,0.078
Electronics,91.49,12,0.451
Grocery,62.2,3,0.8
Electronics,74.23,3,0.541
Home,86.61,8,0.452
Electronics,28.14,10,0.729
Computers,34.09,9,0.66
Industrial,45.75,2,0.118
Health,53.77,1,0.407
Electronics,54.39,10,0.412
Clothing,15.18,4,0.385
Computers,43.02,7,0.137
Industrial,36.54,13,0.261
Sports,50.74,1,0.556
Computers,61.8,1,0.661
Health,80.39,8,0.339
Health,31.79,8,0.827
Sports,3.36,26,0.442
Health,95.14,2,0.153
Sports,0.46,8,0.766
Shoes,41.18,1,0.75
Computers,68.81,1,0.566
Automotive,21.72,4,0.625
Computers,83.28,2,0.843
Garden,26.53,5,0.071
Music,53.54,14,0.863
Industrial,69.71,11,0.683
Computers,43.25,13,0.816
Sports,94.9,4,0.387
Toys,17.64,9,0.063
Home,53.97,3,0.265
Music,5.04,1,0.63
Industrial,32.73,14,0.104
Industrial,99.97,5,0.419
Computers,62.95,4,0.851
Toys,44.16,14,0.287
Sports,82.24,6,0.124
Movies,86.06,2,0.273
Sports,91.82,7,0.793
Games,95.34,9,0.331
Electronics,38.03,5,0.067
Computers,44.65,2,0.746
Sports,4.94,7,0.631
Movies,57.03,11,0.493
Games,29.86,7,0.372
Home,47.74,1,0.09
Electronics,95.87,2,0.821
Games,43.54,11,0.121
Sports,47.74,9,0.104
Tools,41.09,27,0.172
Automotive,55.44,6,0.486
Electronics,1.66,9,0.302
Health,88.63,6,0.496
Outdoors,97.14,9,0.753
Outdoors,60.49,19,0.707
Computers,8.09,8,0.824
Industrial,1.97,4,0.329
Music,27.8,5,0.656
Computers,32.61,15,0.886
Industrial,15.5,4,0.746
Sports,47.54,7,0.58
Health,84.59,9,0.137
Toys,15.0,1,0.252
Outdoors,30.82,5,0.099
Electronics,82.08,3,0.662
Computers,69.22,10,0.372
Automotive,80.45,7,0.651
Health,78.26,6,0.494
Computers,41.2,4,0.796
Books,69.43,8,0.685
Computers,46.74,4,0.556
Industrial,84.34,11,0.682
Home,2.49,18,0.366
Toys,34.76,8,0.292
Computers,37.95,9,0.538
Grocery,27.87,3,0.27
Computers,4.19,8,0.295
Sports,0.38,12,0.282
Home,49.45,1,0.466
Clothing,31.92,3,0.523
Home,5.7,2,0.429
Tools,2.86,20,0.788
Books,62.71,6,0.273
Shoes,63.85,11,0.548
Industrial,64.26,1,0.179
Grocery,83.45,3,0.3
Computers,8.73,1,0.676
Shoes,92.54,26,0.722
Computers,34.63,4,0.411
Clothing,68.18,18,0.151
Games,85.01,19,0.427
Tools,47.47,7,0.885
Clothing,65.2,5,0.32
Toys,91.58,16,0.892
Garden,7.68,11,0.439
Outdoors,36.88,9,0.077
Electronics,0.78,5,0.611
Toys,71.61,4,0.5
Automotive,70.33,4,0.765
Industrial,37.32,12,0.796
Toys,17.64,11,0.454
Toys,40.52,12,0.756
Computers,88.98,8,0.282
Computers,56.53,1,0.828
Computers,55.66,2,0.229
Electronics,13.15,9,0.375
Electronics,53.96,6,0.77
Electronics,33.86,7,0.532
Computers,95.58,9,0.391
Computers,70.86,11,0.124
Books,35.15,1,0.103
Automotive,83.26,6,0.569
Movies,10.03,10,0.883
Electronics,47.32,20,0.764
Outdoors,93.03,8,0.295
Outdoors,84.71,11,0.285
Clothing,88.06,9,0.735
Movies,83.17,2,0.855
Home,95.93,4,0.359
Electronics,37.13,2,0.802
Clothing,73.62,27,0.812
Electronics,10.88,8,0.707
Grocery,55.63,9,0.447
Clothing,87.12,14,0.074
Health,21.77,8,0.451
Computers,23.74,3,0.624
Industrial,43.04,11,0.124
Computers,53.91,3,0.121
Movies,42.97,17,0.676
Industrial,80.0,1,0.789
Industrial,53.23,7,0.498
Books,18.16,6,0.366
Automotive,59.85,5,0.26
Shoes,65.4,5,0.251
Books,0.84,12,0.796
Industrial,44.73,12,0.448
Toys,94.36,1,0.069
Automotive,48.12,18,0.453
Industrial,47.65,8,0.723
Books,81.14,1,0.545
Garden,94.94,4,0.869
Toys,44.77,8,0.116
Electronics,83.05,3,0.819
Shoes,1.97,2,0.523
Computers,4.25,4,0.496
Health,42.56,21,0.507
Clothing,22.93,1,0.811
Garden,20.75,5,0.407
Shoes,76.97,12,0.275
Clothing,22.24,9,0.669
Tools,24.83,23,0.706
Clothing,55.04,4,0.255
Shoes,14.59,8,0.116
Books,68.67,1,0.3
Music,52.92,5,0.343
Computers,73.55,10,0.309
Sports,26.71,2,0.411
Electronics,98.16,5,0.508
Industrial,14.98,1,0.11
Tools,62.51,12,0.488
Health,72.7,8,0.788
Movies,76.53,3,0.525
Outdoors,76.66,2,0.147
Grocery,13.33,8,0.171
Computers,42.51,6,0.798
Outdoors,41.52,3,0.14
Computers,26.14,1,0.109
Books,47.08,4,0.799
Home,7.09,20,0.462
Garden,73.26,5,0.553
Industrial,30.32,8,0.873
Computers,53.31,28,0.244
Industrial,13.52,3,0.571
Shoes,82.12,16,0.855
Sports,15.43,4,0.774
Computers,8.65,1,0.419
Electronics,40.6,3,0.529
Computers,2.25,1,0.879
Industrial,11.7,4,0.764
Electronics,44.16,12,0.174
Health,31.13,20,0.513
Clothing,79.18,17,0.787
Computers,95.46,15,0.129
Computers,76.26,12,0.225
Industrial,47.72,2,0.346
Outdoors,3.0,8,0.649
Industrial,70.04,4,0.375
Computers,27.74,11,0.082
Games,10.48,6,0.701
Books,24.19,4,0.794
Health,5.27,16,0.863
Electronics,27.85,11,0.342
Books,48.27,7,0.763
Automotive,73.6,16,0.259
Electronics,89.42,4,0.277
Sports,32.82,14,0.107
Toys,62.2,25,0.543
Books,59.82,2,0.267
Health,32.63,3,0.116
Garden,55.7,8,0.08
Games,28.53,6,0.795
Health,82.38,8,0.782
Books,65.55,9,0.537
Computers,32.03,1,0.611
Industrial,59.31,17,0.139
Shoes,68.01,5,0.095
Games,37.31,14,0.703
Industrial,10.43,4,0.524
Tools,51.68,9,0.792
Books,19.27,7,0.425
Health,22.14,11,0.592
Grocery,88.65,1,0.321
Books,37.99,14,0.198
Electronics,63.38,6,0.512
Computers,2.93,11,0.49
Music,8.85,8,0.41
Garden,23.33,17,0.673
Home,19.29,4,0.469
Games,26.49,4,0.537
Computers,49.07,11,0.583
Toys,34.06,6,0.426
Industrial,60.32,3,0.585
Clothing,48.22,10,0.722
Home,46.67,4,0.249
Grocery,52.39,8,0.454
Grocery,85.44,5,0.853
Games,63.2,8,0.235
Electronics,11.08,26,0.164
Garden,13.65,20,0.776
Games,95.37,10,0.61
Automotive,96.94,7,0.68
Music,88.42,6,0.267
Shoes,24.2,18,0.828
Industrial,42.12,2,0.822
Games,85.15,10,0.733
Sports,99.48,1,0.786
Computers,91.09,1,0.579
Computers,28.1,1,0.147
Electronics,57.39,2,0.099
Games,39.73,9,0.845
Computers,32.89,8,0.337
Music,32.98,2,0.859
Music,1.85,1,0.648
Music,36.45,2,0.294
Industrial,44.08,23,0.478
Automotive,88.78,3,0.888
Industrial,35.57,8,0.756
Clothing,15.68,5,0.648
Electronics,4.0,2,0.118
Automotive,48.23,5,0.823
Tools,14.41,7,0.833
Music,5.19,15,0.535
Clothing,69.6,1,0.398
Computers,31.58,2,0.647
Music,36.58,7,0.063
Movies,85.98,15,0.329
Music,34.88,3,0.637
Shoes,38.96,5,0.099
Toys,39.84,7,0.189
Games,10.65,1,0.125
Books,36.93,6,0.085
Industrial,59.52,4,0.638
Computers,75.3,11,0.563
Computers,3.05,8,0.3
Computers,66.15,6,0.899
Health,38.47,5,0.748
Health,58.9,10,0.389
Games,19.03,11,0.762
Grocery,82.13,2,0.848
Books,90.59,6,0.644
Industrial,27.18,22,0.593
Outdoors,76.23,20,0.453
Toys,16.8,11,0.479
Games,77.68,10,0.4
Automotive,81.3,1,0.516
Industrial,67.61,2,0.18
Home,91.53,1,0.751
Industrial,99.53,12,0.053
Toys,65.77,11,0.287
Electronics,72.81,5,0.885
Computers,80.48,4,0.192
Computers,99.84,11,0.776
Computers,21.01,7,0.64
Tools,12.26,13,0.802
Health,18.13,6,0.272
Clothing,32.16,2,0.658
Electronics,68.24,3,0.836
Electronics,99.94,29,0.799
Movies,17.21,1,0.675
Music,13.34,8,0.18
Outdoors,47.45,1,0.772
Games,66.77,25,0.219
Industrial,73.98,2,0.491
Home,58.6,10,0.637
Grocery,41.08,14,0.379
Clothing,42.5,3,0.138
Shoes,90.24,10,0.714
Garden,11.77,8,0.647
Movies,92.06,4,0.412
Computers,24.49,2,0.267
Computers,42.68,7,0.867
Home,32.38,1,0.893
Books,78.63,3,0.529
Outdoors,41.08,7,0.335
Clothing,62.6,20,0.659
Electronics,98.29,10,0.115
Books,24.41,1,0.4
Movies,59.71,10,0.752
Health,35.35,1,0.843
Computers,60.8,5,0.856
Tools,39.11,12,0.774
Garden,90.79,2,0.741
Garden,69.6,11,0.231
Movies,99.55,17,0.147
Automotive,34.66,10,0.357
Industrial,3.64,6,0.465
Grocery,82.82,6,0.732
Books,12.16,1,0.705
Books,88.45,10,0.05
Industrial,36.97,17,0.313
Games,48.76,7,0.611
Music,16.18,1,0.241
Home,4.54,9,0.729
Computers,46.09,2,0.432
Computers,26.83,13,0.442
Industrial,62.58,16,0.37
Health,60.33,11,0.191
Computers,68.74,5,0.244
Electronics,55.92,2,0.055
Outdoors,51.37,11,0.584
Books,36.87,15,0.158
Computers,49.53,21,0.81
Computers,6.45,5,0.324
Music,46.35,10,0.836
Shoes,36.23,9,0.697
Automotive,78.23,14,0.739
Electronics,2.17,5,0.422
Health,4.1,10,0.166
Games,14.91,17,0.236
Home,41.03,3,0.326
Grocery,3.21,4,0.558
Industrial,86.68,1,0.632
Movies,68.98,7,0.775
Tools,84.1,3,0.712
Music,98.26,12,0.895
Books,45.74,6,0.529
Grocery,34.22,1,0.121
Clothing,27.56,1,0.108
Clothing,17.59,5,0.323
Shoes,30.45,2,0.399
Electronics,0.72,22,0.71
Outdoors,86.07,12,0.327
Games,42.94,11,0.087
Health,3.63,12,0.166
Electronics,93.46,20,0.206
Outdoors,47.26,16,0.458
Music,37.47,8,0.654
Electronics,48.22,8,0.727
Electronics,49.4,18,0.551
Industrial,16.69,10,0.507
Music,51.93,7,0.678
Sports,91.23,10,0.128
Clothing,74.55,16,0.282
Industrial,18.69,16,0.519
Games,31.0,1,0.204
Movies,26.31,3,0.061
Shoes,21.86,5,0.631
Sports,55.61,6,0.8
Industrial,7.49,8,0.177
Games,98.36,3,0.852
Computers,96.08,10,0.809
Toys,85.99,2,0.781
Clothing,32.18,18,0.774
Industrial,74.47,10,0.585
Garden,59.88,12,0.879
Games,19.06,10,0.757
Tools,98.12,2,0.332
Home,58.08,12,0.265
Tools,90.71,5,0.507
Industrial,6.83,6,0.137
Electronics,46.85,19,0.116
Books,32.19,12,0.489
Industrial,61.45,14,0.586
Computers,73.25,6,0.823
Computers,76.87,1,0.127
Computers,62.18,16,0.842
Garden,7.06,23,0.634
Books,32.99,5,0.523
Music,9.46,3,0.72
Computers,44.58,23,0.537
Books,40.79,4,0.283
Games,11.35,16,0.702
Shoes,57.72,2,0.136
Shoes,40.68,2,0.086
Music,93.44,11,0.071
Sports,15.52,3,0.537
Music,22.7,1,0.181
Toys,45.87,8,0.63
Garden,76.19,3,0.679
Books,32.6,2,0.845
Computers,10.05,8,0.653
Clothing,84.45,31,0.446
Outdoors,13.44,6,0.158
Books,35.22,2,0.128
Movies,46.49,12,0.56
Industrial,11.33,4,0.726
Computers,51.03,9,0.852
Books,50.15,6,0.071
Games,6.52,7,0.764
Sports,99.45,5,0.436
Electronics,70.16,16,0.842
Outdoors,29.93,8,0.874
Books,85.39,7,0.429
Industrial,42.06,10,0.183
Clothing,71.37,10,0.459
Computers,53.51,2,0.607
Games,63.66,5,0.408
Grocery,44.45,9,0.099
Automotive,69.38,4,0.402
Home,76.36,1,0.601
Clothing,16.15,20,0.351
Industrial,29.2,13,0.243
Garden,80.26,14,0.375
Movies,96.85,10,0.055
Garden,93.08,3,0.591
Music,75.57,9,0.476
Health,39.33,2,0.858
Music,64.6,1,0.453
Computers,40.23,21,0.864
Movies,16.06,10,0.891
Industrial,62.46,6,0.731
Shoes,5.29,3,0.525
Grocery,1.15,18,0.232
Home,18.86,6,0.275
Automotive,79.71,6,0.334
Games,30.45,3,0.067
Garden,88.32,2,0.359
Computers,37.97,16,0.099
Toys,16.12,10,0.22
Electronics,1.5,3,0.869
Games,82.91,2,0.145
Electronics,63.71,4,0.599
Garden,80.44,9,0.713
Music,70.31,10,0.479
Tools,54.11,1,0.304
Computers,82.12,14,0.116
Outdoors,7.79,8,0.472
Computers,59.3,5,0.069
Garden,25.5,28,0.743
Books,11.99,1,0.118
Shoes,0.9,12,0.165
Music,10.15,6,0.212
Grocery,59.16,9,0.31
Grocery,20.19,4,0.682
Books,39.93,9,0.251
Home,5.38,23,0.68
Home,7.17,11,0.089
Grocery,95.4,1,0.32
Books,61.28,9,0.14
Industrial,15.36,3,0.385
Toys,57.15,16,0.134
Computers,47.58,11,0.309
Industrial,13.81,1,0.453
Garden,73.44,3,0.862
Computers,46.46,7,0.638
Computers,76.09,2,0.797
Garden,68.24,8,0.313
Grocery,23.91,5,0.883
Music,79.0,9,0.706
Tools,27.41,8,0.886
Outdoors,60.55,5,0.87
Tools,6.39,8,0.657
Clothing,5.47,4,0.33
Computers,64.89,6,0.618
Sports,10.7,2,0.214
Outdoors,9.73,11,0.403
Electronics,19.55,4,0.099
Grocery,83.0,8,0.308
Sports,58.19,1,0.452
Books,63.08,1,0.204
Music,44.15,3,0.165
Shoes,63.32,15,0.843
Computers,74.58,5,0.428
Electronics,20.41,7,0.637
Computers,42.02,9,0.562
Sports,47.9,3,0.79
Computers,47.91,4,0.153
Health,59.52,1,0.345
Automotive,64.12,3,0.454
Automotive,71.87,3,0.185
Home,2.81,7,0.222
Tools,6.64,7,0.534
Computers,59.34,1,0.753
Sports,47.44,9,0.087
Garden,33.51,8,0.796
Toys,11.82,28,0.874
Automotive,32.23,3,0.122
Computers,34.51,7,0.854
Automotive,62.19,1,0.368
Tools,0.15,16,0.455
Health,63.25,7,0.164
Industrial,74.64,15,0.594
Shoes,15.32,12,0.055
Industrial,44.53,4,0.38
Tools,83.71,20,0.9
Electronics,14.97,16,0.311
Books,49.82,1,0.237
Industrial,73.02,13,0.374
Electronics,57.09,12,0.241
Clothing,71.65,8,0.259
Industrial,64.95,3,0.834
Games,35.68,1,0.526
Music,72.07,17,0.71
Sports,15.4,1,0.675
Movies,60.66,12,0.594
Movies,27.95,12,0.234
Computers,51.47,11,0.773
Computers,59.32,3,0.751
Movies,80.59,17,0.753
Music,13.65,1,0.824
Industrial,80.13,9,0.193
Health,27.63,15,0.31
Industrial,18.92,6,0.307
Games,43.37,4,0.855
Toys,57.6,8,0.323
Toys,70.53,5,0.159
Toys,75.22,12,0.128
Computers,92.17,16,0.157
Clothing,32.45,12,0.563
Outdoors,16.29,8,0.705
Music,45.44,1,0.834
Automotive,98.03,2,0.182
Home,83.96,9,0.164
Sports,51.04,16,0.335
Grocery,19.76,12,0.275
Toys,75.52,3,0.319
Industrial,93.57,9,0.083
Garden,31.22,18,0.188
Grocery,81.36,3,0.262
Automotive,92.91,2,0.528
Health,97.67,3,0.355
Home,2.09,1,0.491
Industrial,54.65,11,0.532
Games,22.59,4,0.16
Home,60.23,1,0.389
Garden,16.82,18,0.873
Industrial,47.53,17,0.767
Electronics,41.68,9,0.827
Computers,74.59,15,0.288
Music,25.04,13,0.243
Computers,56.84,9,0.894
Health,87.45,12,0.071
Electronics,43.3,7,0.177
Movies,93.49,13,0.885
Computers,83.87,2,0.496
Clothing,37.13,1,0.146
Books,75.89,4,0.481
Health,96.53,11,0.631
Computers,95.3,14,0.844
Books,99.63,2,0.865
Automotive,99.71,6,0.837
Music,15.57,12,0.217
Shoes,61.78,7,0.176
Home,48.91,13,0.206
Books,1.95,6,0.097
Health,37.92,7,0.801
Home,23.49,9,0.173
Clothing,79.23,17,0.564
Clothing,94.16,15,0.505
Health,87.81,1,0.796
Computers,47.11,7,0.843
Shoes,83.15,12,0.119
Books,38.87,1,0.868
Garden,99.22,1,0.612
Games,20.68,21,0.235
Home,32.51,7,0.128
Industrial,9.19,2,0.848
Computers,70.82,11,0.791
Grocery,8.93,5,0.312
Shoes,80.5,1,0.07
Garden,56.26,10,0.435
Outdoors,87.43,10,0.722
Clothing,56.25,1,0.475
Outdoors,2.28,10,0.888
Home,58.01,4,0.598
Games,33.04,9,0.78
Games,39.66,6,0.36
Books,90.05,14,0.619
Tools,28.55,29,0.652
Home,28.56,1,0.644
Industrial,12.38,9,0.696
Computers,2.13,11,0.237
Clothing,83.14,6,0.81
Tools,11.97,15,0.438
Computers,87.66,12,0.644
Movies,97.58,15,0.44
Shoes,55.19,2,0.447
Home,15.65,3,0.239
Computers,23.88,14,0.234
Grocery,61.84,1,0.274
Electronics,17.29,3,0.554
Music,38.68,20,0.227
Automotive,35.88,10,0.533
Industrial,71.7,7,0.47
Health,29.67,3,0.848
Clothing,13.28,1,0.175
Toys,75.93,14,0.416
Games,86.29,4,0.169
Health,82.62,1,0.264
Outdoors,0.54,1,0.858
Books,89.99,2,0.82
Home,58.1,9,0.271
Industrial,35.71,8,0.267
Grocery,67.14,24,0.589
Garden,12.0,14,0.797
Clothing,59.42,3,0.323
Movies,33.07,26,0.5
Computers,99.63,15,0.527
Tools,49.9,1,0.823
Outdoors,40.92,8,0.804
Tools,1.43,9,0.55
Computers,7.1,20,0.82
Movies,21.42,20,0.675
Computers,58.1,12,0.445
Music,70.14,7,0.154
Home,96.27,4,0.691
Computers,80.96,4,0.849
Garden,66.08,5,0.81
Music,59.38,22,0.446
Sports,11.33,4,0.715
Industrial,20.53,9,0.686
Home,25.42,4,0.852
Toys,2.68,4,0.286
Movies,88.3,4,0.256
Grocery,89.01,3,0.486
Electronics,32.03,5,0.447
Computers,48.43,5,0.76
Computers,56.57,10,0.113
Music,78.52,4,0.315
Industrial,94.0,1,0.274
Games,43.35,12,0.464
Sports,87.26,7,0.13
Automotive,89.12,4,0.6
Movies,90.71,5,0.325
Books,10.69,1,0.313
Shoes,81.98,2,0.447
Tools,16.25,2,0.452
Electronics,84.32,23,0.082
Industrial,54.54,5,0.895
Electronics,93.82,7,0.302
Books,87.62,8,0.434
Home,4.35,9,0.131
Computers,39.22,3,0.819
Toys,98.01,10,0.34
Home,43.03,6,0.081
Movies,68.41,16,0.4
Music,20.5,5,0.1
Computers,38.56,11,0.53
Clothing,77.64,16,0.881
Computers,0.31,1,0.205
Sports,65.07,13,0.765
Garden,11.24,1,0.494
Games,38.33,6,0.182
Industrial,40.59,11,0.5
Industrial,87.04,2,0.309
Garden,50.08,12,0.551
Automotive,1.88,17,0.16
Industrial,67.89,8,0.595
Music,77.21,6,0.601
Books,78.44,8,0.717
Movies,41.1,7,0.131
Movies,28.76,17,0.107
Industrial,83.66,5,0.152
Automotive,19.26,1,0.074
Grocery,72.67,12,0.79
Industrial,27.44,23,0.149
Computers,50.27,1,0.43
Computers,11.93,7,0.476
Electronics,84.35,10,0.814
Electronics,8.97,4,0.532
Computers,19.58,10,0.278
Sports,5.98,8,0.886
Garden,5.97,1,0.598
Electronics,90.17,17,0.354
Games,93.7,3,0.625
Industrial,41.9,14,0.386
Health,83.45,14,0.224
Tools,20.24,15,0.356
Grocery,50.99,17,0.456
Grocery,31.43,5,0.328
Grocery,54.01,6,0.795
Garden,50.54,15,0.755
Electronics,15.28,14,0.321
Games,28.3,4,0.279
Movies,21.15,16,0.492
Books,3.3,1,0.427
Automotive,97.61,18,0.755
Automotive,85.89,12,0.612
Garden,59.27,9,0.224
Home,82.54,1,0.798
Games,67.23,4,0.87
Grocery,26.02,7,0.195
Health,6.75,11,0.371
Computers,93.6,3,0.454
Electronics,59.9,6,0.098
Games,89.98,17,0.375
Clothing,42.73,11,0.584
Garden,5.59,10,0.377
Grocery,15.55,3,0.451
Industrial,10.92,12,0.756
Electronics,74.54,20,0.788
Electronics,93.75,10,0.081
Computers,48.01,16,0.184
Games,3.81,6,0.238
Automotive,15.63,6,0.635
Movies,75.77,7,0.176
Industrial,35.2,14,0.796
Home,86.83,2,0.097
Computers,68.71,9,0.447
Industrial,57.4,9,0.76
Music,8.27,1,0.221
Outdoors,23.16,15,0.33
Industrial,90.24,6,0.711
Clothing,77.41,1,0.155
Electronics,32.0,15,0.243
Garden,72.74,10,0.565
Industrial,1.22,5,0.519
Shoes,69.69,2,0.837
Industrial,59.42,7,0.312
Tools,22.24,3,0.63
Health,63.68,16,0.838
Computers,38.93,1,0.343
Tools,12.29,3,0.896
Games,73.63,2,0.468
Grocery,84.57,4,0.43
Garden,27.16,8,0.212
Tools,48.11,5,0.342
Electronics,55.65,5,0.468
Sports,53.99,1,0.237
Industrial,84.38,5,0.5
Automotive,43.49,11,0.199
Computers,98.75,18,0.151
Toys,18.67,10,0.555
Music,29.34,11,0.707
Garden,51.51,5,0.665
Music,16.76,2,0.399
Industrial,14.31,11,0.492
Health,94.25,1,0.648
Music,47.54,13,0.684
Electronics,15.69,1,0.872
Shoes,20.74,10,0.78
Industrial,21.26,9,0.654
Health,10.92,24,0.718
Industrial,56.18,3,0.651
Computers,37.91,24,0.619
Outdoors,96.38,12,0.238
Computers,34.08,25,0.767
Electronics,17.43,2,0.053
Electronics,62.73,1,0.688
Garden,41.62,5,0.787
Music,66.24,5,0.591
Health,7.2,5,0.557
Shoes,49.33,5,0.739
Electronics,41.73,4,0.259
Outdoors,56.01,2,0.577
Grocery,75.8,8,0.582
Industrial,9.29,1,0.163
Books,88.97,27,0.298
Toys,86.86,14,0.63
Electronics,76.7,14,0.564
Electronics,47.33,19,0.159
Computers,44.2,7,0.895
Electronics,62.87,6,0.205
Garden,47.14,1,0.707
Computers,33.22,11,0.618
Automotive,59.85,10,0.059
Toys,38.79,8,0.748
Outdoors,90.38,9,0.107
Industrial,93.01,4,0.438
Music,60.65,3,0.321
Computers,44.98,9,0.33
Games,87.53,16,0.873
Computers,60.86,20,0.879
Electronics,7.02,5,0.413
Clothing,51.89,13,0.545
Health,64.97,7,0.511
Toys,5.46,17,0.426
Grocery,5.12,9,0.722
Automotive,82.79,1,0.583
Garden,17.45,3,0.187
Movies,33.94,7,0.151
Shoes,52.03,6,0.57
Outdoors,43.57,3,0.18
Clothing,78.66,1,0.766
Home,19.67,1,0.425
Industrial,70.17,2,0.078
Automotive,16.94,2,0.052
Sports,56.3,13,0.821
Electronics,98.44,5,0.332
Electronics,15.06,8,0.659
Tools,37.82,6,0.83
Sports,31.02,16,0.221
Computers,88.35,12,0.384
Games,45.18,5,0.196
Shoes,35.34,3,0.861
Electronics,46.61,7,0.625
Industrial,72.87,10,0.118
Shoes,4.52,8,0.894
Sports,10.83,6,0.482
Games,63.55,4,0.41
Industrial,17.22,2,0.655
Industrial,13.24,2,0.337
Outdoors,68.66,2,0.112
Health,43.42,5,0.057
Grocery,10.75,2,0.076
Sports,98.52,6,0.875
Music,44.62,2,0.785
Grocery,71.38,3,0.552
Music,2.45,9,0.781
Clothing,39.79,7,0.368
Grocery,26.84,5,0.338
Computers,28.46,2,0.641
Music,23.94,7,0.634
Health,97.05,3,0.634
Computers,75.61,18,0.86
Tools,40.43,2,0.363
Movies,94.52,2,0.304
Electronics,2.77,2,0.284
Books,80.96,5,0.86
Games,75.04,9,0.204
Electronics,23.35,32,0.346
Tools,0.48,5,0.357
Movies,56.72,10,0.225
Industrial,68.54,10,0.383
Clothing,97.3,13,0.578
Industrial,61.56,7,0.4
Computers,65.13,5,0.736
Games,43.86,5,0.3
Tools,12.23,3,0.378
Tools,45.83,4,0.262
Clothing,54.85,2,0.556
